,price,bathD,bedroomD,landAreaUnitD,floorNo,floors,2 To 4 Hours Powercut,Less Than 2 Hour Powercut,No/Rare Powercut,Furnished,Semi-Furnished,Unfurnished,Apartment,Builder Floor Apartment,Penthouse,Residential House,Villa,New Property,Other,Rent,Resale,Water Availability 1 Hour Available,Water Availability 12 Hours Available,Water Availability 2 Hours Available,Water Availability 24 Hours Available,Water Availability 6 Hours Available,N,Y,amenitiesCount,floorRatio
0,46500000,2,2,sqft,5.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,13.0,0.7142857142857143
1,19500000,2,2,sqft,6.0,29.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.0,0.20689655172413793
2,19500000,5,3,sqft,34.0,75.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,0.4533333333333333
3,17500000,2,2,sqft,3.0,5.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.0,0.6
4,8000000,1,1,sqft,7.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,1.0
5,21000000,4,3,sqft,5.0,18.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,48.0,0.2777777777777778
6,9975000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.0,0.4912764960158325
7,28000000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.444773175542407,0.4912764960158325
8,14000000,1,1,sqft,9.414171656686626,19.1626746506986,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.4912764960158325
9,14800000,2,4,sqft,3.0,3.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,1.0
10,10000000,2,2,sqft,18.0,22.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19.0,0.8181818181818182
11,45000000,2,2,sqft,2.0,22.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20.0,0.09090909090909091
12,21500000,4,4,sqft,2.0,12.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,0.16666666666666666
13,22500000,2,1,sqft,14.0,20.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.0,0.7
14,14500000,2,2,sqft,18.0,32.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,0.5625
15,15000000,1,1,sqft,3.0,3.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4.0,1.0
16,9000000,2,2,sqft,3.0,18.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.16666666666666666
17,12500000,1,2,sqft,5.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,0.7142857142857143
18,15900000,3,3,sqft,10.0,43.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,18.0,0.23255813953488372
19,25000000,2,2,sqft,3.0,20.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.0,0.15
20,16800000,3,3,sqft,3.0,40.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0,0.075
21,36500000,4,3,sqft,34.0,38.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.0,0.8947368421052632
22,84200000,2,2,sqft,9.0,12.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.0,0.75
23,62500000,4,3,sqft,8.0,15.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,26.0,0.5333333333333333
24,62000000,1,1,sqft,5.0,9.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.0,0.5555555555555556
25,61000000,5,3,sqft,19.0,58.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,31.0,0.3275862068965517
26,70000000,3,3,sqft,2.0,11.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.18181818181818182
27,8500000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,30.0,0.4912764960158325
28,7800000,2,2,sqft,4.0,8.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,15.0,0.5
29,17400000,2,1,sqft,18.0,35.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0,0.5142857142857142
30,7000000,3,3,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.4912764960158325
31,9600000,1,1,sqft,1.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.14285714285714285
32,4500000,2,2,sqft,6.0,23.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.0,0.2608695652173913
33,32100000,3,3,sqft,2.0,11.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.0,0.18181818181818182
34,10000000,3,3,sqft,10.0,36.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0,0.2777777777777778
35,19700000,2,2,sqft,14.0,39.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,29.0,0.358974358974359
36,23500000,3,5,sqft,0.0,6.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,15.0,0.0
37,9000000,2,3,sqft,3.0,29.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.10344827586206896
38,11500000,3,3,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6.0,0.4912764960158325
39,19000000,2,1,sqft,6.0,9.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.6666666666666666
40,12500000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.444773175542407,0.4912764960158325
41,16000000,2,3,sqft,8.0,12.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.6666666666666666
42,20000000,2,2,sqft,3.0,8.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.0,0.375
43,12000000,2,1,sqft,15.0,23.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.0,0.6521739130434783
44,24250000,1,1,sqft,1.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.14285714285714285
45,16000000,2,2,sqft,10.0,18.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,21.0,0.5555555555555556
46,24700000,2,3,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.444773175542407,0.4912764960158325
47,25000000,2,2,sqft,0.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.0,0.0
48,9000000,1,2,sqft,2.0,3.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.6666666666666666
49,16500000,2,1,sqft,2.0,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,0.5
50,43000000,4,4,sqft,3.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,15.0,0.42857142857142855
51,12927000,3,3,sqft,43.0,67.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.0,0.6417910447761194
52,39900000,3,3,sqft,3.0,29.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,29.0,0.10344827586206896
53,12500000,1,1,sqft,1.0,11.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.0,0.09090909090909091
54,12500000,2,2,sqft,7.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,1.0
55,14000000,2,2,sqft,2.0,8.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,25.0,0.25
56,14500000,2,2,sqft,22.0,23.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,17.0,0.9565217391304348
57,32000000,2,1,sqft,5.0,9.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.5555555555555556
58,23500000,2,2,sqft,9.0,16.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,23.0,0.5625
59,8228000,3,3,sqft,11.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,26.0,0.5
60,24000000,2,2,sqft,10.0,45.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.2222222222222222
61,8000000,3,4,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4.0,0.4912764960158325
62,13800000,2,2,sqft,12.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0,0.5454545454545454
63,71600000,3,3,sqft,5.0,30.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,27.0,0.16666666666666666
64,34240000,2,2,sqft,25.0,32.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,26.0,0.78125
65,11000000,2,2,sqft,18.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.0,0.8181818181818182
66,14800000,2,2,sqft,27.0,48.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,17.0,0.5625
67,11000000,2,3,sqft,1.0,3.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,0.3333333333333333
68,52500000,2,2,sqft,1.0,6.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,0.16666666666666666
69,9200000,2,2,sqft,6.0,8.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.75
70,15000000,3,3,sqft,18.0,56.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,29.0,0.32142857142857145
71,20000000,2,2,sqft,9.0,40.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.225
72,10500000,1,1,sqft,13.0,18.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.7222222222222222
73,11500000,1,1,sqft,3.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14.444773175542407,0.42857142857142855
74,11700000,1,1,sqft,3.0,4.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.75
75,15000000,2,2,sqft,1.0,20.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,0.05
76,32906000,3,3,sqft,36.0,45.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.0,0.8
77,27500000,3,3,sqft,38.0,43.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.0,0.8837209302325582
78,15000000,2,1,sqft,14.0,19.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9.0,0.7368421052631579
79,56400000,4,4,sqft,22.0,40.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,41.0,0.55
80,17000000,2,2,sqft,2.0,5.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,13.0,0.4
81,31500000,2,2,sqft,16.0,18.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,0.8888888888888888
82,9700000,2,1,sqft,11.0,21.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.0,0.5238095238095238
83,21000000,2,2,sqft,12.0,16.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.0,0.75
84,9999000,1,1,sqft,2.0,12.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.16666666666666666
85,18000000,2,1,sqft,5.0,9.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.0,0.5555555555555556
86,14500000,2,1,sqft,1.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.14285714285714285
87,11000000,2,1,sqft,2.0,12.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.0,0.16666666666666666
88,27500000,2,2,sqft,7.0,8.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.0,0.875
89,16900000,2,2,sqft,0.0,8.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.0,0.0
90,4900000,2,2,sqft,8.0,23.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.0,0.34782608695652173
91,7952700,2,2,sqft,5.0,16.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0,0.3125
92,7600000,2,2,sqft,23.0,23.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,1.0
93,11800000,1,1,sqft,0.0,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,0.0
94,2300000,2,2,sqft,4.0,8.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13.0,0.5
95,6900000,2,3,sqft,9.0,22.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.4090909090909091
96,10000000,3,3,sqft,6.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.444773175542407,0.8571428571428571
97,7100000,2,2,sqft,7.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,1.0
98,13000000,2,1,sqft,3.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,0.42857142857142855
99,81000000,3,3,sqft,6.0,14.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19.0,0.42857142857142855
100,350000000,1,2,sqft,2.0,6.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.3333333333333333
101,34000000,2,2,sqft,3.0,16.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,13.0,0.1875
102,80000000,2,2,Sq-ft,9.414171656686626,19.1626746506986,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,12.0,0.4912764960158325
103,28000000,2,1,sqft,3.0,12.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,0.25
104,13500000,2,1,sqft,16.0,19.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.0,0.8421052631578947
105,19000000,1,1,sqft,1.0,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.0,0.25
106,42500000,2,2,sqft,5.0,20.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0,0.25
107,8600000,5,4,sqft,13.0,14.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,24.0,0.9285714285714286
108,47500000,3,2,sqft,31.0,77.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9.0,0.4025974025974026
109,13000000,1,1,sqft,3.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.0,0.6
110,69900000,3,3,sqft,23.0,35.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,40.0,0.6571428571428571
111,160000000,8,8,sqft,11.0,15.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.0,0.7333333333333333
112,90000000,2,2,sqft,25.0,30.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,28.0,0.8333333333333334
113,65000000,2,2,sqft,7.0,12.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.0,0.5833333333333334
114,79900000,2,2,sqft,3.0,10.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.0,0.3
115,32500000,2,2,sqft,1.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.14285714285714285
116,18000000,1,1,sqft,2.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.4
117,28500000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.444773175542407,0.4912764960158325
118,32500000,1,2,sqft,6.0,6.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.0,1.0
119,10500000,2,3,sqft,4.0,29.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,23.0,0.13793103448275862
120,18500000,2,3,sqft,3.0,6.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.0,0.5
121,11000000,2,2,sqft,5.0,14.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.0,0.35714285714285715
122,27500000,2,2,sqft,10.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.45454545454545453
123,15400000,3,3,sqft,10.0,12.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,26.0,0.8333333333333334
124,50000000,1,1,sqft,2.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.0,0.2857142857142857
125,8500000,1,1,sqft,2.0,3.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,14.444773175542407,0.6666666666666666
126,19800000,3,2,sqft,4.0,12.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.3333333333333333
127,8800000,2,2,sqft,3.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.42857142857142855
128,20000000,1,1,sqft,5.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.0,0.7142857142857143
129,9000000,2,2,sqft,5.0,35.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.14285714285714285
130,20000000,2,1,sqft,6.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.8571428571428571
131,14000000,2,3,sqft,9.0,11.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.0,0.8181818181818182
132,9500000,3,3,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,52.0,0.4912764960158325
133,62400000,3,3,sqft,2.0,46.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.0,0.043478260869565216
134,28500000,2,2,sqft,24.0,33.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0,0.7272727272727273
135,18500000,4,3,sqft,3.0,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.75
136,12500000,2,1,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,0.4912764960158325
137,49500000,2,2,sqft,8.0,15.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.0,0.5333333333333333
138,18000000,2,2,sqft,28.0,36.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.7777777777777778
139,30000000,2,1,sqft,4.0,8.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.5
140,32600000,1,1,sqft,10.0,20.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,18.0,0.5
141,100000000,3,3,sqft,3.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.42857142857142855
142,14000000,1,1,sqft,5.0,42.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.0,0.11904761904761904
143,37500000,2,2,sqft,3.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.0,0.42857142857142855
144,35100000,4,2,sqft,4.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,14.444773175542407,1.0
145,18000000,2,1,sqft,2.0,3.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.444773175542407,0.6666666666666666
146,7800000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,19.0,0.4912764960158325
147,4600000,2,2,sqft,16.0,19.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.0,0.8421052631578947
148,5600000,2,1,sqft,2.0,16.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.125
149,16000000,2,1,sqft,14.0,22.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.0,0.6363636363636364
150,56500000,2,2,sqft,12.0,16.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13.0,0.75
151,30000000,2,2,sqft,7.0,15.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.0,0.4666666666666667
152,18000000,2,3,sqft,5.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,13.0,0.7142857142857143
153,20000000,3,3,sqft,0.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.0
154,10000000,2,2,sqft,8.0,40.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.444773175542407,0.2
155,7700000,2,1,sqft,15.0,15.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,1.0
156,16000000,4,4,sqft,3.0,15.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,21.0,0.2
157,22500000,2,1,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.4912764960158325
158,40000000,2,1,sqft,4.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,0.5714285714285714
159,16000000,2,2,sqft,4.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9.0,0.5714285714285714
160,5000000,1,1,sqft,8.0,8.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.0,1.0
161,4700000,4,3,sqft,4.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,0.8
162,12500000,2,2,sqft,11.0,16.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,0.6875
163,11000000,2,1,sqft,6.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.0,0.8571428571428571
164,16500000,2,1,sqft,5.0,6.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,0.8333333333333334
165,20000000,2,2,sqft,6.0,10.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.0,0.6
166,9000000,2,2,sqft,16.0,27.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,22.0,0.5925925925925926
167,16500000,1,1,sqft,3.0,3.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,1.0
168,8000000,2,1,sqft,2.0,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,14.444773175542407,0.5
169,31000000,1,1,sqft,4.0,4.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,14.444773175542407,1.0
170,13900000,2,1,sqft,5.0,9.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.5555555555555556
171,16000000,2,2,sqft,1.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.14285714285714285
172,67500000,2,2,sqft,7.0,20.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20.0,0.35
173,6500000,1,1,sqft,3.0,4.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.0,0.75
174,12500000,2,1,sqft,14.0,14.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,1.0
